"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000113721",435.996266509942,0.445927382216361,0.240983966765658,1.85044419428118,0.0642495542811997,0.409141161662679
"ENSG00000154556",461.11548298084,-0.42126523404244,0.227910264954023,-1.84838201178619,0.0645470990889456,0.409717052091783
"ENSG00000176903",235.316638031369,0.496183619789616,0.268492614499323,1.84803451936615,0.0645973492933652,0.409717052091783
"ENSG00000159840",423.524193049287,0.464847133691649,0.252209814678039,1.84309692422182,0.0653148603472129,0.413444364504027
"ENSG00000132294",425.451319383009,-0.450945748093267,0.245768865083834,-1.83483675989408,0.0665298801524248,0.419467600802615
"ENSG00000137154",2041.09142286008,0.381258811164929,0.207750403196996,1.83517723815634,0.0664794325814507,0.419467600802615
"ENSG00000071553",809.046163496634,-0.433770000530181,0.236545833337264,-1.83376724252724,0.0666885522210455,0.41963705587314
"ENSG00000130396",711.454265397182,-0.408102557238144,0.222699038331439,-1.83252949943489,0.0668725708940947,0.419965021157391
"ENSG00000039068",1913.81264509337,-0.386398472334128,0.211351148674391,-1.82822981922571,0.0675150675025583,0.420518694473279
"ENSG00000101557",366.353838200186,-0.439462049462544,0.240640848294122,-1.82621550986811,0.0678178059959918,0.420518694473279
"ENSG00000110237",314.814022630402,0.508062421728988,0.27773974513316,1.82927517804628,0.0673583952001999,0.420518694473279
"ENSG00000130529",741.34802016628,-0.46317760474803,0.253634139840945,-1.82616427362062,0.0678255210318027,0.420518694473279
"ENSG00000162522",803.475506262508,-0.400249074954854,0.218947590431274,-1.82805882524881,0.0675407235972135,0.420518694473279
"ENSG00000189180",280.544567469843,-0.469144429168045,0.256603821275482,-1.82828309740714,0.0675070752335357,0.420518694473279
"ENSG00000198589",522.403561274962,-0.409248977600796,0.224151708462838,-1.8257678266532,0.067885241507307,0.420518694473279
"ENSG00000047346",236.838145298575,-0.46996996291359,0.257735949549034,-1.82345522126776,0.0682344732077854,0.421726035893862
"ENSG00000096696",948.680745777848,-0.397698542061014,0.218188995703066,-1.82272502231159,0.0683450485305379,0.421726035893862
"ENSG00000055332",352.202097952763,-0.491127337843218,0.270221518840934,-1.81749899101234,0.0691407426628213,0.422378756828995
"ENSG00000067113",966.46148544498,-0.413235713208179,0.227334386522527,-1.81774398290261,0.0691032719428487,0.422378756828995
"ENSG00000101384",966.392763818059,-0.576837014871522,0.317740954567627,-1.81543174268003,0.0694575866618839,0.422378756828995
"ENSG00000106211",456.208765645178,0.440806592866188,0.242097663523105,1.82078003749144,0.0686402999681564,0.422378756828995
"ENSG00000162512",372.041190952261,0.445427366120032,0.24490172929954,1.81880041187961,0.0689418855455747,0.422378756828995
"ENSG00000163531",319.315882951898,0.469038921001733,0.25823309767666,1.8163392888894,0.0693183419214743,0.422378756828995
"ENSG00000211689",1139.82572637604,-1.31225865112232,0.722681905605482,-1.81581777673384,0.0693983294426928,0.422378756828995
"ENSG00000249264",485.065499581555,0.414227305449631,0.228214732673578,1.81507696982084,0.0695120818399476,0.422378756828995
"ENSG00000077147",1635.23606254837,-0.377587179180271,0.208947625306694,-1.80709007161985,0.070748236427738,0.429071209116034
"ENSG00000163681",446.153647461103,0.465729846906012,0.257898254341907,1.80586661237565,0.0709391774048562,0.429411294405061
"ENSG00000113407",308.069079940277,-0.444318055212895,0.246441098856091,-1.80293813521889,0.0713979310363246,0.431368145008838
"ENSG00000211897",498.492299305185,-0.555577698985606,0.308467286936431,-1.80109114487754,0.0716885152237504,0.432303470591707
"ENSG00000119899",233.38977247798,-0.479838003738226,0.267127620361012,-1.79628749393172,0.0724488057899102,0.436062377381993
"ENSG00000132821",276.119799211088,-0.496002400640084,0.276418082939109,-1.79439201432182,0.0727506206374054,0.437052785112262
"ENSG00000081181",374.904027901832,-1.35484295293765,0.755953907484058,-1.79222957844982,0.0730961984574273,0.43788913506968
"ENSG00000100612",917.70131673093,-0.513477868652793,0.286570857131667,-1.79180072179102,0.0731648931711903,0.43788913506968
"ENSG00000154930",566.878306435056,-0.439000120633604,0.245250052531705,-1.79001030214602,0.0734522552374816,0.4387842038952
"ENSG00000110066",252.48038974278,-0.449401120870516,0.251324920402686,-1.78812797453775,0.0737553632324081,0.439131757774618
"ENSG00000117335",1492.47986758656,-0.37387046316811,0.209107251618473,-1.78793638324058,0.0737862721135115,0.439131757774618
"ENSG00000131002",419.917073871607,-0.455773689044753,0.255217507033395,-1.78582454762837,0.0741276707999074,0.439520491297775
"ENSG00000179889",968.387756716033,-0.386908377752264,0.216618404977448,-1.78612882775379,0.0740784015065795,0.439520491297775
"ENSG00000103978",603.151407226369,-0.392882318471238,0.220570685796418,-1.7812082192729,0.0748784414246889,0.441505476844833
"ENSG00000114867",1612.00525923147,-0.397663246076707,0.223091576947487,-1.78251125173727,0.0746658980179241,0.441505476844833
"ENSG00000168056",763.45639818914,0.390011811017662,0.21885624986357,1.78204557219996,0.0747418004105666,0.441505476844833
"ENSG00000145495",734.552989156337,-0.417357158861292,0.234942704645269,-1.77642101929253,0.0756635491619244,0.443669872065502
"ENSG00000159692",500.977233574282,-0.402004378887232,0.226243380465166,-1.7768669211921,0.0755901380187529,0.443669872065502
"ENSG00000198695",8543.00717419412,0.392443008313839,0.220748752647661,1.77778131747916,0.0754397780423247,0.443669872065502
"ENSG00000010327",245.150287363155,0.524622575000766,0.295682562848797,1.7742763386052,0.0760174524047451,0.444109299920566
"ENSG00000164190",261.06922428466,-0.472905835904045,0.266449670331115,-1.77484113722628,0.0759241217547984,0.444109299920566
"ENSG00000085063",911.633648963435,0.377637389998621,0.213354094511334,1.77000301242664,0.0767266388978545,0.447431535257818
"ENSG00000234797",398.554871582582,0.410357384300903,0.232219190664008,1.76711228356074,0.077209425753268,0.44942378720001
"ENSG00000055917",570.842456149713,-0.392596803499105,0.222451662483709,-1.76486342747767,0.077586721554817,0.450290202864292
"ENSG00000169908",320.486415479777,0.44263016374189,0.250847348798608,1.76453993180232,0.0776411185215127,0.450290202864292
"ENSG00000139218",237.301380870425,-0.470762433167018,0.267328221115365,-1.76099040798188,0.0782400265052948,0.452938626168834
"ENSG00000115415",918.262410020199,-0.529785511552609,0.301461290376786,-1.75739150751478,0.078851099864974,0.454914814295285
"ENSG00000130164",390.379029710082,-0.423638895873264,0.2410741122304,-1.75729733878842,0.0788671411717956,0.454914814295285
"ENSG00000099204",271.812995134395,0.440539976309601,0.250957641726795,1.75543559175295,0.0791848285972452,0.455098365078752
"ENSG00000149428",1339.07155737633,-0.369380411032384,0.210337789964312,-1.75612956233427,0.0790662884107293,0.455098365078752
"ENSG00000122585",5039.16891678424,-2.56768936094657,1.4645968177114,-1.75317147347,0.0795725780272,0.455681813738498
"ENSG00000137962",324.51826704098,-0.443554847940818,0.252916530849063,-1.75375981337308,0.0794716716989655,0.455681813738498
"ENSG00000176788",485.011010839583,-0.4451227933272,0.254135058028897,-1.75152061576875,0.0798562733352419,0.4564854116686
"ENSG00000178904",260.983529950102,-0.45319148123243,0.259665736549304,-1.74528795078969,0.0809347582662636,0.461821272974522
"ENSG00000099246",591.132166120195,-0.392898278989307,0.225458146522742,-1.74266614468808,0.0813919486832829,0.461839881571058
"ENSG00000103769",857.332207142912,-0.373251925192897,0.214028520480626,-1.74393545474554,0.0811703454123946,0.461839881571058
"ENSG00000117500",237.425739217559,-0.439669076203745,0.253179936176278,-1.73658735697612,0.0824600327351132,0.461839881571058
"ENSG00000153827",690.670278576923,-0.417805663738505,0.239933768984047,-1.74133747620279,0.0816244407781952,0.461839881571058
"ENSG00000157625",264.250308405991,-0.430963003680225,0.24818235593657,-1.73647720465016,0.0824794915593721,0.461839881571058
"ENSG00000162413",234.069147950383,0.479874438436221,0.27559734283823,1.74121576606744,0.0816457646841977,0.461839881571058
"ENSG00000162909",655.887734554784,0.401997519823397,0.231359780723299,1.73754279402684,0.0822914072710869,0.461839881571058
"ENSG00000181789",1236.54775882435,-0.374212191564155,0.215287448859813,-1.73819790027716,0.0821759489684741,0.461839881571058
"ENSG00000184557",255.727332986831,0.619880189036779,0.356416367662699,1.73920236352168,0.0819991738777278,0.461839881571058
"ENSG00000196126",435.058088536854,0.497780792018275,0.286168924792712,1.73946487159235,0.0819530260558365,0.461839881571058
"ENSG00000205277",314.080244271507,0.495808312097869,0.285575707213931,1.73617117833643,0.0825335718008581,0.461839881571058
"ENSG00000075420",384.725339532403,-0.471851348636332,0.27233432757732,-1.73261796569647,0.0831635938895919,0.463390302154272
"ENSG00000120833",286.341656519969,0.425864353462918,0.245859133276804,1.73214778636453,0.0832472527739459,0.463390302154272
"ENSG00000232573",1041.97674095269,0.385783458632709,0.222678398670203,1.73246916151967,0.0831900632073354,0.463390302154272
"ENSG00000173020",596.129595176209,-0.389522623918153,0.225529844909913,-1.72714446761467,0.0841417211814054,0.465928762967344
"ENSG00000180867",1007.09034715622,-0.367886203748319,0.212944550195645,-1.72761502189335,0.0840572678077885,0.465928762967344
"ENSG00000212907",6848.95030484541,0.343755671689077,0.199031583209616,1.727141321722,0.0841422860258237,0.465928762967344
"ENSG00000125691",894.525045377864,0.397394882798858,0.230360666100028,1.7250986877521,0.0845096890014253,0.46715078086899
"ENSG00000181885",243.804533426841,-0.439363776436537,0.2550094182577,-1.72293156636489,0.0849009011414039,0.468499946679775
"ENSG00000104133",381.171835346022,-0.409591307343278,0.237956281071664,-1.72128806812174,0.0851985635780141,0.468518525789977
"ENSG00000136938",259.204413293898,0.433496811059468,0.251744461105533,1.72197159435314,0.0850746642851671,0.468518525789977
"ENSG00000130827",304.577714131584,-0.425119819246774,0.247146694706823,-1.72011128755362,0.085412214339555,0.468883604236454
"ENSG00000131469",485.500531584346,0.434609143249513,0.252949597141044,1.71816499477236,0.0857665244989723,0.470018268510719
"ENSG00000066777",315.546071437568,-0.41996902795974,0.244737227689152,-1.71599977627088,0.0861620833700574,0.471374696649936
"ENSG00000198755",843.801955636013,0.377190047189513,0.219959571438165,1.71481533957956,0.0863790882389502,0.471751315527989
"ENSG00000132182",278.694890056671,-0.431161497143408,0.251830125527845,-1.7121124656539,0.0868759445474994,0.472008597475804
"ENSG00000143878",696.456009182694,0.394683669531668,0.230605940910168,1.71150694545816,0.086987570141332,0.472008597475804
"ENSG00000184254",1002.73459481944,-0.364793458326535,0.213163012789932,-1.71133562784662,0.0870191729642892,0.472008597475804
"ENSG00000224411",228.84257745765,-0.437402980412151,0.255513192969148,-1.71186064926583,0.0869223519911164,0.472008597475804
"ENSG00000180182",258.534919145999,-0.434316934265733,0.254040513784831,-1.7096364977186,0.0873331121538112,0.472102935649804
"ENSG00000183036",384.275304590299,1.23212971595514,0.720383839830361,1.71037945027374,0.0871957285222423,0.472102935649804
"ENSG00000092621",310.000438282784,-0.512785152411593,0.300440597493794,-1.70677716889505,0.0878634775560825,0.474164936506045
"ENSG00000140403",359.37149439458,-0.440046526647417,0.258611074108867,-1.70157650117555,0.0888347856900732,0.476981378814828
"ENSG00000159140",1126.6105582614,-0.365988801300447,0.215013301690578,-1.7021681841207,0.0887238450964487,0.476981378814828
"ENSG00000231389",484.356668153564,0.441910008410982,0.259638567677179,1.70201989775429,0.0887516383107054,0.476981378814828
"ENSG00000181523",361.960042329963,-0.41937757142867,0.246611532658921,-1.70055944629603,0.0890257447310866,0.477201971757205
"ENSG00000160789",700.997849383572,0.383060565155673,0.225569685554485,1.69819168836473,0.0894715887666211,0.47835950780441
"ENSG00000172466",416.70831566883,-0.402491905306119,0.237064261394627,-1.69781772646074,0.0895421691744437,0.47835950780441
"ENSG00000180921",236.976064157504,-0.43407048296808,0.255841468699932,-1.69663848934977,0.0897650283614108,0.478746817927524
"ENSG00000170471",403.761398752883,-0.420915836296544,0.248275232957096,-1.6953597476607,0.0900071969397143,0.479235643906438
"ENSG00000096060",582.890772002408,-0.548747910258062,0.324338463682981,-1.69189896266644,0.0906652398238714,0.48193342837931
"ENSG00000104490",318.384769839845,-0.431193246265344,0.255763870360418,-1.68590366441403,0.0918143560358226,0.486916496066554
"ENSG00000135373",663.964518782828,-0.374406521722294,0.222354022694937,-1.68383066420151,0.0922143992236596,0.486916496066554
"ENSG00000165475",237.940366016908,-0.438819533902941,0.260579348152056,-1.68401501122367,0.0921787677065023,0.486916496066554
"ENSG00000178464",549.945034783753,-0.443481402301443,0.26336161988359,-1.68392570829975,0.0921960272423186,0.486916496066554
"ENSG00000123124",270.594259809808,-0.420000696979478,0.249875947697892,-1.68083683463313,0.0927946118001798,0.489168946973133
"ENSG00000140937",244.374144345606,0.525510417322756,0.31304240610303,1.67871958264274,0.0932067076091602,0.490269683417695
"ENSG00000223865",460.372545305247,0.457535950787539,0.272637697473868,1.67818300633717,0.0933113781881669,0.490269683417695
"ENSG00000169604",728.830724271884,0.414874736918544,0.247438737105559,1.67667658577466,0.0936057415962264,0.491006064649728
"ENSG00000164951",256.554534382863,-0.493979308321051,0.294983286488872,-1.6746010060461,0.0940125417595156,0.49172951001659
"ENSG00000170571",326.854677094016,-0.430132947236413,0.256888216857798,-1.67439734098242,0.0940525350502836,0.49172951001659
"ENSG00000101972",377.971875701323,-0.40846014047977,0.245338620002095,-1.66488317443166,0.0959360656580728,0.498994864366371
"ENSG00000103067",358.097900455998,-0.396720673587854,0.238191774933049,-1.66555152334443,0.0958027733352203,0.498994864366371
"ENSG00000112977",791.510333106348,-0.374395266691664,0.224657707560621,-1.66651423072426,0.0956110361811751,0.498994864366371
"ENSG00000134970",362.375315137681,-0.400524767481357,0.240732577686468,-1.66377468031354,0.0961574656694391,0.498994864366371
"ENSG00000187239",441.372292037386,0.408480524717849,0.245564742184949,1.66343311781379,0.0962257684425099,0.498994864366371
"ENSG00000057252",359.42861890479,-0.451818301862312,0.271746934034071,-1.66264360430894,0.0963837972491881,0.499001642994171
"ENSG00000100307",387.592196919974,0.388696616679953,0.234141421617268,1.6600933486913,0.0968956747766887,0.500837383910677
"ENSG00000075624",8949.22366819171,0.357436400752387,0.21586524049034,1.65583120256168,0.0977560069959095,0.50419223138194
"ENSG00000103226",295.262579462815,-0.416293274636111,0.251556751016896,-1.65486822736135,0.0979512304916276,0.50419223138194
"ENSG00000116016",614.070463078128,0.384911118815497,0.232640699424658,1.65453044014834,0.0980197836763256,0.50419223138194
"ENSG00000211679",245.162437836956,-0.482460293773347,0.291764046996767,-1.65359748310145,0.0982093244333223,0.504352401605965
"ENSG00000101310",446.192989295702,-0.380308986657141,0.230161796408737,-1.65235496329618,0.0984622108037924,0.50483684251091
"ENSG00000153214",404.392950661703,-0.393357949283696,0.238700094966196,-1.64791702047459,0.0993697002032192,0.508670619689791
"ENSG00000149573",247.568067711577,0.422150430919882,0.2563932595687,1.64649582297918,0.0996617193570692,0.509346572123449
"ENSG00000121892",335.92047657533,-0.393447349876705,0.239511721116412,-1.64270603560764,0.100443769416573,0.511700738915791
"ENSG00000182985",256.454880235952,-0.417081677951233,0.253787092554728,-1.64343140446077,0.100293706963142,0.511700738915791
"ENSG00000140564",493.139356956318,-0.380276235310151,0.231958727809642,-1.63941335125026,0.101127202930639,0.514279226792612
"ENSG00000152518",716.167187278583,0.368847280161852,0.225083451456979,1.63871345394022,0.101272950753445,0.514279226792612
"ENSG00000167034",3130.89654664719,-0.440655905404426,0.269550027859266,-1.63478337918962,0.102094466219158,0.517625446563372
"ENSG00000102038",363.901596005998,-0.399727722515886,0.245076890125966,-1.63102984663479,0.102884021864145,0.520799245811508
"ENSG00000112936",396.482453734621,0.389786111251718,0.239750633371649,1.62579804595341,0.103992624192485,0.523912207957077
"ENSG00000137818",981.050331991095,0.346331186073319,0.212857248134454,1.62705845870259,0.10372468264474,0.523912207957077
"ENSG00000189221",724.587676940113,-0.395878567555576,0.243448035907777,-1.62613169615196,0.103921642576872,0.523912207957077
"ENSG00000129636",264.30325315033,-0.405940041763157,0.250411701587403,-1.62109054485008,0.104998221482462,0.52566701788981
"ENSG00000132849",319.874887079032,-0.389156374299012,0.240060526868586,-1.62107606517103,0.105001326437789,0.52566701788981
"ENSG00000152700",382.263959364195,-0.389898434958535,0.24045905538075,-1.62147536652823,0.104915728807623,0.52566701788981
"ENSG00000166557",348.408050198162,-0.409594310843524,0.252654295993543,-1.62116503593508,0.104982249111014,0.52566701788981
"ENSG00000168016",256.865149802614,0.410110212232371,0.253235534268363,1.61948129995754,0.105343746802136,0.526553359211932
"ENSG00000008283",669.172072702474,-0.421183994373638,0.260359279401326,-1.61770302691771,0.105726613367438,0.526957754923717
"ENSG00000135404",1139.53027436211,0.348094004674488,0.215195855612229,1.61756834807141,0.105755654961135,0.526957754923717
"ENSG00000105372",591.574106689764,0.36720692772566,0.227326055733345,1.61533145217808,0.106238935961468,0.528538706408301
"ENSG00000114270",486.467007891269,0.374247945399204,0.232596765256693,1.60899892561354,0.107616576551947,0.534557222685488
"ENSG00000182107",317.763234665256,-0.401006710561149,0.249818733748975,-1.60519070985322,0.108451841335996,0.537867076033972
"ENSG00000164244",302.901517914015,-0.395786156840429,0.246797032193263,-1.60369090877274,0.108782200819294,0.538666450091184
"ENSG00000142949",2331.69243114673,-0.337426609807275,0.210742539694864,-1.60113193233715,0.109347700947584,0.540625900337124
"ENSG00000108861",365.742900234909,0.40922564641446,0.256473662500112,1.59558545866003,0.11058137621059,0.543784396142667
"ENSG00000163017",5197.02219195272,1.13313033596827,0.709467529223166,1.59715602095138,0.110230933228046,0.543784396142667
"ENSG00000169242",330.486689145522,0.394250920342472,0.247149773878427,1.59519029354405,0.110669688662201,0.543784396142667
"ENSG00000188352",260.577346672347,-0.399175703900095,0.250122136324213,-1.5959231348587,0.1105059556284,0.543784396142667
"ENSG00000034510",500.163313120977,0.408439879547701,0.257282203870841,1.58751702761666,0.112395593575582,0.545838092483738
"ENSG00000102893",488.203230625589,-0.358614358810362,0.225936319085695,-1.58723644016854,0.112459104481574,0.545838092483738
"ENSG00000106261",805.504955148226,-0.350519400209153,0.220784164110511,-1.58761114784349,0.112374295818721,0.545838092483738
"ENSG00000116260",309.437499272642,0.427169792913386,0.268642410436304,1.59010556903363,0.111811010887671,0.545838092483738
"ENSG00000117592",527.175369950566,-0.3576030510168,0.224709923573698,-1.59139856989679,0.111519905974939,0.545838092483738
"ENSG00000132254",466.309290963887,-0.376461077782626,0.236764159597425,-1.59002561208052,0.111829031978061,0.545838092483738
"ENSG00000142178",409.214979152087,-0.400618196424728,0.25235808162075,-1.58749897705589,0.112399678464644,0.545838092483738
"ENSG00000187653",615.490468334275,0.370074228007486,0.232854549105527,1.58929352863866,0.111994139086561,0.545838092483738
"ENSG00000172175",313.66966689333,-0.415888872500573,0.262212378958227,-1.58607642458722,0.112721974092008,0.546281226041027
"ENSG00000163932",342.023733671981,-0.39509931961638,0.249452553502841,-1.58386560517561,0.113224305911621,0.547700130448925
"ENSG00000169855",256.513172053432,0.415462022917395,0.262406728234169,1.58327503914702,0.113358789562136,0.547700130448925
"ENSG00000144749",900.138110085482,-0.349760018811968,0.221032933208464,-1.58238871345972,0.11356085968868,0.54784511704357
"ENSG00000117289",1508.53818675017,0.33029145817213,0.208977440785876,1.58051250379009,0.113989545699424,0.549081260978768
"ENSG00000052795",247.573470982047,-0.460151740806955,0.292542044085282,-1.57294224919277,0.11573219106766,0.549987009491687
"ENSG00000053747",291.803165461916,-0.556417325667182,0.353412597126874,-1.57441282566233,0.11539204060956,0.549987009491687
"ENSG00000090661",313.780962830084,-0.419103984838392,0.266037935444165,-1.5753542220912,0.115174704731801,0.549987009491687
"ENSG00000091527",321.981114671933,0.400610261093614,0.254224573945039,1.57581249867773,0.115069021092128,0.549987009491687
"ENSG00000110906",408.842122149895,0.412699617982621,0.262321635471004,1.57325802441575,0.115659084568247,0.549987009491687
"ENSG00000116171",505.054258093883,-0.385642233037199,0.24462120441626,-1.57648734482139,0.114913533005219,0.549987009491687
"ENSG00000128829",330.701270274747,-0.397280762596153,0.252023977318192,-1.57636097495028,0.114942636701154,0.549987009491687
"ENSG00000134107",714.285713540454,0.385634431270867,0.244835326156573,1.57507675597537,0.115238728574379,0.549987009491687
"ENSG00000138326",1310.96896496492,0.344040533254929,0.218133409709973,1.57720238138835,0.114748965228503,0.549987009491687
"ENSG00000125676",269.560939984309,-0.39755413938003,0.253762393491455,-1.56663930344516,0.117199025503079,0.552832144002671
"ENSG00000140263",742.55190409636,-0.491482234943905,0.313677633188088,-1.56683863605028,0.117152413971834,0.552832144002671
"ENSG00000163349",284.613596226359,-0.388376428919039,0.247686695638479,-1.56801489849059,0.116877655435283,0.552832144002671
"ENSG00000170017",517.93039551511,-0.358846957272644,0.228923394632833,-1.56754165666726,0.116988137236152,0.552832144002671
"ENSG00000237973",4215.83071071989,0.330373306094058,0.210819435527343,1.56709131332063,0.117093349351853,0.552832144002671
"ENSG00000115762",568.802711027122,-0.350711513085632,0.224160193722626,-1.56455750354855,0.117686699850527,0.553492544053291
"ENSG00000151914",668.71344613783,0.346374797619882,0.221357794659551,1.56477343909487,0.117636041727267,0.553492544053291
"ENSG00000131724",283.263380276,0.426320346329684,0.272664488479072,1.56353454279179,0.117926917439515,0.553804284848698
"ENSG00000067900",249.747122081144,-0.436642466493138,0.279494102860058,-1.56226003348544,0.118226743139006,0.5543946246754
"ENSG00000112306",949.532179608821,0.342866274382111,0.220133001413197,1.55754145076385,0.119341987231567,0.557840993837869
"ENSG00000136731",468.007794616442,-0.354524735749392,0.227707681331825,-1.55692918954615,0.119487298303212,0.557840993837869
"ENSG00000147535",457.456986933372,-0.405133264032082,0.260066932155746,-1.55780383408938,0.119279756862453,0.557840993837869
"ENSG00000175084",4705.65714334898,1.00776407571647,0.647627921733795,1.5560849708557,0.119687888321938,0.55795935053741
"ENSG00000064932",254.109635100984,0.415351702187663,0.267610627590137,1.55207476596857,0.120644335047402,0.559143468400188
"ENSG00000113384",953.857446182397,-0.335767584601034,0.216238734397785,-1.55276336377075,0.120479678206204,0.559143468400188
"ENSG00000142089",532.217590823375,0.456320356768221,0.293640334976723,1.55401115723558,0.120181755287556,0.559143468400188
"ENSG00000155660",1313.37875861899,-0.323557107626298,0.208402618091274,-1.55255778737189,0.120528817006549,0.559143468400188
"ENSG00000157557",247.496137099512,0.423284197497093,0.273013231292103,1.55041642302022,0.121041599235351,0.560169261577556
"ENSG00000134109",287.780825046971,-0.38380947484637,0.247918519366321,-1.54812748893219,0.121591604956733,0.561897924792797
"ENSG00000171603",1518.08190857195,-0.32697294195138,0.211819912011564,-1.54363647329591,0.122676423944262,0.566089469331203
"ENSG00000123349",573.555765391198,0.353520079751998,0.229193315832721,1.54245370755061,0.122963378964391,0.566592472681072
"ENSG00000171988",238.741082047117,-0.417474359614398,0.270944699926861,-1.54081020860379,0.123362984143528,0.567612343226867
"ENSG00000105514",372.819888151922,-0.389537264827948,0.253591868232144,-1.53607947898139,0.124518888578373,0.568962007102901
"ENSG00000115464",273.02341034418,-0.397065419766983,0.258352340829001,-1.53691434919025,0.124314285156583,0.568962007102901
"ENSG00000131236",541.024751027932,0.351234630086893,0.228341321689302,1.53820003969675,0.12399971129884,0.568962007102901
"ENSG00000165322",224.931964189361,-0.396374328573219,0.258064016526136,-1.53595349676763,0.124549786102614,0.568962007102901
"ENSG00000169213",1121.60408721018,-1.00202117768729,0.651648787302691,-1.53767059374862,0.124129177159608,0.568962007102901
"ENSG00000117525",645.264814327619,-0.492371557160808,0.320776432454619,-1.53493681999367,0.124799348085093,0.56928527837097
"ENSG00000111670",439.732477326545,-0.385752666239937,0.252011356475519,-1.53069556719524,0.125844649850121,0.572413378746837
"ENSG00000120899",276.309985030656,0.392563761937806,0.256384760833634,1.5311509181021,0.125732097998687,0.572413378746837
"ENSG00000136003",322.740867793095,0.366731299410511,0.24007384439613,1.52757706835148,0.126617578912904,0.573548952250462
"ENSG00000165272",471.860664464608,0.417702395009904,0.273300032312313,1.52836569932262,0.126421766151971,0.573548952250462
"ENSG00000185551",430.225295177187,0.379334634007767,0.248335592069343,1.52750812256443,0.126634708992486,0.573548952250462
"ENSG00000119888",511.163851328462,-0.359356092083162,0.235403928117437,-1.52655095841854,0.126872709781173,0.573810664692125
"ENSG00000140526",1106.24287810855,-0.359748286823725,0.235931330361099,-1.52480082349861,0.127308784462323,0.574966198195797
"ENSG00000108639",691.4253663528,-0.34765126049273,0.228465313608436,-1.52168070943393,0.128089103458789,0.575521692444834
"ENSG00000122176",421.214212460108,0.353105340468536,0.231816805032995,1.52320855435083,0.127706536605689,0.575521692444834
"ENSG00000129083",680.369163426068,-0.333150374715342,0.218859496063964,-1.52221119351374,0.127956171305689,0.575521692444834
"ENSG00000211892",224.112297581047,-0.511428418933603,0.336152315456587,-1.52141870044519,0.128154798977195,0.575521692444834
"ENSG00000181163",306.653885904279,0.376943787736699,0.24826078588796,1.51833801052581,0.128929210107247,0.577682306500917
"ENSG00000197496",270.508402873327,-0.401177464365397,0.264269494095317,-1.51806195315416,0.128998781382585,0.577682306500917
"ENSG00000171346",392.768203674076,0.523931636321439,0.345765075964407,1.51528211708511,0.129700975068578,0.580011101992069
"ENSG00000149257",297.390676199814,0.383792233953428,0.253431649754096,1.51438162646939,0.129929076552443,0.580216240873743
"ENSG00000102265",589.627115681245,0.366938576847035,0.242714268548531,1.5118129603232,0.130581451406403,0.582312802910346
"ENSG00000104419",7707.37291558402,-0.389164476368718,0.257885803589844,-1.5090573849023,0.131284118628481,0.584627459738579
"ENSG00000204217",300.903494564716,-0.378508817853955,0.251846404576456,-1.50293516594177,0.132855763630679,0.590799932123021
"ENSG00000071967",605.386749561605,0.408224337564858,0.271970845214058,1.50098565617782,0.133359271592453,0.591053519709882
"ENSG00000077044",315.713382997642,-0.375485519045695,0.250113770016605,-1.5012588831905,0.133288615268585,0.591053519709882
"ENSG00000138760",1528.01868190169,-0.312872846319545,0.208504207640492,-1.50055890890705,0.133469686140517,0.591053519709882
"ENSG00000100906",280.583021645268,0.371600627201833,0.248062383335323,1.49801280712326,0.134129923033004,0.593145226505318
"ENSG00000197892",373.088359398788,-0.354683054790499,0.236881387180247,-1.49730233773334,0.134314606881386,0.593145226505318
"ENSG00000198961",761.03430356156,-0.336030850805464,0.22470532572399,-1.49542895666931,0.134802528066259,0.594475414630152
"ENSG00000151690",319.334220425196,-0.362661289021939,0.242685207831051,-1.49436915526558,0.135079158910739,0.594871427346879
"ENSG00000159263",639.268228859241,-1.18685104391165,0.795562655836127,-1.49183855627849,0.135741473544635,0.595317977639281
"ENSG00000187109",521.653352824004,0.356860678600647,0.23899460186102,1.4931746400204,0.13539147856898,0.595317977639281
"ENSG00000240616",345.039549980285,0.359219801440439,0.240746624435495,1.49210732355122,0.135671012297521,0.595317977639281
"ENSG00000149639",592.999238873317,-0.328515429236566,0.220740811406803,-1.48824056205513,0.136687463707743,0.598642206940099
"ENSG00000149577",540.883411362352,-0.385214110409912,0.258973096798582,-1.48746767587799,0.136891334317649,0.598711550092573
"ENSG00000073756",432.060056115889,-0.418319644166144,0.281520758674647,-1.48592823540092,0.137298104215502,0.599666891388418
"ENSG00000138449",344.133668424012,0.384808551375818,0.259761381252824,1.48139245918656,0.138502023004688,0.604096494858803
"ENSG00000132549",296.815866095159,-0.379481409916382,0.256590177945729,-1.47893973555233,0.139156422151473,0.604614910874953
"ENSG00000182670",807.625434773396,-0.335812785028791,0.227082803543955,-1.4788120447165,0.1391905558013,0.604614910874953
"ENSG00000248923",551.434961905401,0.368489228802205,0.248985711514907,1.47996134621622,0.138883562520506,0.604614910874953
"ENSG00000099250",639.181128688856,-0.457571054525689,0.31054670657524,-1.47343715079724,0.140633199006675,0.608911182702075
"ENSG00000102531",320.756404060054,-0.401991217927071,0.272675155922858,-1.47424952070367,0.140414421037393,0.608911182702075
"ENSG00000110048",386.55830237045,-0.343242417132843,0.233054224913204,-1.4728006637111,0.140804793335651,0.608911182702075
